comb
0.003765
0.003765
0.003765
0.025191
0.125191
0.18066
0.18066
0.18066
0.18066
0.176895
0.176895
0.176895
0.224836
0.303378
0.295485
0.284155
0.333843
0.433861
0.529955
0.551917
0.551917
0.551917
0.503966
0.403969
0.311884
0.267762
0.218032
0.117984
0.021929
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.039337
0.139349
0.23934
0.339286
0.439352
0.539343
0.556847
0.556847
0.556847
0.556847
0.587669
0.545656
0.54562
0.545629
0.545656
0.512919
0.595437
0.695434
0.795434
0.852433
0.868719
0.910693
0.91072
0.91069
0.858839
0.809103
0.780783
0.780765
0.739904
0.682955
0.596466
0.496451
0.482706
0.3827
0.334599
0.316985
0.337972
0.338023
0.378806
0.478848
0.572133
0.572133
0.495005
0.595008
0.599766
0.599766
0.507141
0.40715
0.307132
0.20715
0.113879
0.113879
0.104716
0.004713
0.0
0.07234
0.17234
0.272328
0.372238
0.47228
0.5348
0.634824
0.734821
0.834836
0.934803
0.962487
0.962466
0.96246
0.962427
0.948653
0.986157
0.986166
0.960906
0.860903
0.760903
0.684602
0.684605
0.684638
0.684647
0.69847
0.664701
0.564719
0.509061
0.609055
0.709055
0.785287
0.785218
0.785278
0.765692
0.72084
0.75462
0.854638
0.935548
0.935542
0.935569
0.858332
0.858368
0.858257
0.877978
0.922739
0.922781
0.922751
0.922766
0.922799
0.922772
0.999949
0.999976
0.999967
0.963564
0.884998
0.785002
0.68498
0.625545
0.603906
0.545608
0.545608
0.545605
0.545581
0.581992
0.600537
0.700537
0.800567
0.859871
0.846628
0.904887
0.904899
0.904917
0.904911
0.861761
0.821749
0.820591
0.820672
0.820708
0.844287
0.744305
0.739688
0.739526
0.739673
0.782859
0.882853
0.8839
0.88393
0.881209
0.792637
0.792637
0.760225
0.760291
0.760288
0.760285
0.760294
0.760288
0.760285
0.763027
0.863003
0.963057
0.999892
0.999952
0.982565
0.882619
0.80979
0.809853
0.80985
0.809901
0.809877
0.809883
0.809892
0.809883
0.827276
0.927213
0.975458
0.888407
0.888341
0.888398
0.880519
0.880528
0.88054
0.880519
0.880519
0.803843
0.728398
0.715422
0.615428
0.515398
0.423303
0.323285
0.223291
0.123282
0.023228
0.0
0.0
0.0
0.004332
0.104362
0.114023
0.114023
0.114023
0.114023
0.197543
0.297549
0.397528
0.49754
0.593171
0.559577
0.549952
0.549952
0.549952
0.549952
0.534455
0.47676
0.376736
0.276718
0.176742
0.112838
0.139115
0.139115
0.146736
0.246649
0.27853
0.336418
0.436409
0.536352
0.632349
0.729817
0.803612
0.9036
0.995893
0.995932
0.995947
0.952826
0.852823
0.752826
0.656832
0.556847
0.45685
0.35685
0.256835
0.156841
0.056844
0.0
0.056307
0.156316
0.256325
0.35628
0.456337
0.536094
0.554353
0.625134
0.625134
0.625134
0.56877
0.468752
0.368794
0.311188
0.311176
0.331455
0.413132
0.442382
0.54243
0.642421
0.742409
0.822721
0.822721
0.780225
0.680231
0.586514
0.586448
0.586433
0.586547
0.500174
0.473354
0.493045
0.593075
0.69306
0.777303
0.771017
0.686397
0.669433
0.614008
0.700372
0.692598
0.592598
0.492511
0.458833
0.474581
0.574605
0.659184
0.676112
0.725482
0.652871
0.687408
0.701206
0.701206
0.634935
0.594113
0.58036
0.48036
0.380357
0.286532
0.259109
0.159097
0.15312
0.232691
0.232691
