comb
0.416748
0.255557
0.591785
0.576814
0.564911
0.261131
0.749253
0.964956
0.214938
0.0
0.285182
0.532583
0.422253
0.083117
0.295278
0.597927
0.691134
0.664287
0.0
0.545851
0.667552
0.197195
0.171896
0.356433
0.065383
0.099418
0.553459
0.798269
0.308512
0.076793
0.473657
0.253783
0.812145
0.729184
0.511539
0.339175
0.714701
0.206619
0.156853
0.362814
0.742478
0.86297
0.163867
0.22871
0.587312
0.632991
0.847951
0.439424
0.44084
0.72832
0.513369
0.105926
0.45294
0.672817
0.493909
0.752856
0.345146
0.610195
0.63994
0.378311
0.243057
0.919991
0.580513
0.864887
0.707687
0.912103
0.57339
0.522931
0.313042
0.708071
0.239232
0.336226
0.580027
0.421281
0.452145
0.939547
0.344839
0.464962
0.096691
0.548863
0.473678
0.293144
0.598506
0.871425
0.311029
0.692541
0.578353
0.923936
0.765185
0.566967
0.490705
0.713576
0.622736
0.101362
0.571647
0.371461
0.80796
0.667783
0.166121
0.465686
0.241836
0.512481
0.614608
0.631404
0.15351
0.267324
0.755233
0.099403
0.024644
0.549769
0.682307
0.381446
0.459196
0.446301
0.116952
0.144479
0.690018
0.512397
0.116709
0.601704
0.249919
0.0
0.17306
0.189895
0.536664
0.312289
0.689862
0.802532
0.306808
0.335809
0.02417
0.108899
0.71904
0.192193
0.189277
0.458113
0.386583
0.532781
0.512721
0.966586
0.471101
0.338077
0.580702
0.434935
0.693753
0.055011
0.5285
0.849007
0.202487
0.430105
0.75318
0.671653
0.475512
0.465848
0.077885
0.789925
0.477363
0.26568
0.409379
0.551482
0.873564
0.688125
0.549169
0.058821
0.644797
0.602919
0.8809
0.328068
0.214626
0.572163
0.767888
0.844431
0.4573
0.751359
0.829091
0.311206
0.275008
0.350279
0.457663
0.266025
0.240063
0.31595
0.867957
0.652685
0.657468
0.990579
0.506613
0.694767
0.481896
0.577279
0.107531
0.482994
0.444917
0.621608
0.823135
0.57553
0.689865
0.287318
0.272799
0.687315
0.369991
0.436169
0.630999
0.881455
0.640054
0.560951
0.985056
0.99985
0.696763
0.534395
0.409184
0.103195
0.394716
0.660084
0.647318
0.261806
0.217675
0.507999
0.645968
0.195908
0.060345
0.790876
0.924527
0.903753
0.865671
0.731791
0.33718
0.79249
0.911029
0.46147
0.300702
0.826004
0.545788
0.594689
0.523534
0.499163
0.327663
0.414881
0.190366
0.257249
0.148173
0.062763
0.584443
0.32063
0.448815
0.228521
0.297195
0.0
0.383858
0.444152
0.680321
0.497261
0.593
0.313198
0.253201
0.345407
0.372946
0.228926
0.062193
0.402931
0.837111
0.676268
0.999937
0.765467
0.546199
0.616223
0.881353
0.492709
0.575938
0.667639
0.703105
0.336751
0.432946
0.264014
0.162805
0.740372
0.50898
0.562277
0.919712
0.169676
0.143864
0.751917
0.696691
0.480354
0.224035
0.199016
0.6997
0.332973
0.654707
0.37847
0.263021
0.909232
0.753999
0.765758
0.443912
0.814335
0.459946
0.679424
0.694995
0.176925
0.542907
0.770474
0.341053
0.684152
0.764239
0.860255
0.464143
0.416604
0.490603
0.011767
0.546904
0.676334
0.684689
0.758791
0.549037
0.548236
0.0
0.179562
0.929526
0.526568
0.826319
0.452091
0.082505
0.621155
0.326841
0.516769
0.617
0.427453
0.371206
0.447645
0.657363
0.373693
0.69084
0.274221
0.586385
0.474254
0.658161
0.709223
0.667777
0.796949
0.748536
0.462766
0.539709
0.019562
0.128857
0.469724
0.516385
0.566202
0.095572
0.418677
0.250117
0.357717
0.881197
0.644866
0.569133
0.642703
0.699823
0.58769
0.257243
0.812475
0.732247
0.925239
0.367276
0.263381
0.355989
0.798482
0.973093
0.69375
0.698968
0.61691
0.153567
0.527198
0.630933
0.998659
0.666601
0.353504
0.654956
0.333597
0.827264
0.441086
0.391515
0.317015
0.785734
0.397663
0.670291
0.728704
0.590867
0.684953
0.365299
0.199196
0.432877
0.362907
0.066208
0.605299
0.418119
0.508185
0.611071
0.410411
0.69739
0.615392
0.999787
0.431527
0.649229
0.559505
0.369079
0.219769
0.260765
0.044122
0.0
0.497234
0.50444
0.931014
0.798923
0.867786
0.632622
0.76592
0.702682
0.198533
0.331254
0.484197
0.33183
0.150768
0.430987
0.494401
0.019727
0.351224
0.39994
0.815995
0.98622
0.777738
0.777147
0.938308
0.906934
0.911533
0.848971
0.40222
0.752262
0.303402
0.287669
0.803813
0.761845
0.555104
0.212238
0.273864
0.531689
0.430549
0.237273
0.188965
0.663357
0.435242
0.288998
0.370276
0.712988
0.582583
0.871629
0.876889
0.999931
0.722133
0.769607
0.227291
0.506625
0.635851
0.118719
0.368923
0.673621
0.73462
0.201734
0.271416
0.624401
0.977414
0.331434
0.105185
0.329418
0.266358
0.503774
0.869085
0.712727
0.361776
0.773237
0.907735
0.876397
0.808749
0.824983
0.141821
0.245485
0.135752
0.610465
0.627414
0.30435
0.086442
0.476142
0.447117
0.426253
0.702052
0.362715
0.274584
0.392286
0.212433
0.751722
0.73012
0.819652
0.935005
0.573399
0.531047
0.776115
0.274284
0.552934
0.56664
0.735503
0.567828
0.142838
0.303654
0.549973
0.834341
0.567213
0.748215
0.637771
0.65712
0.704548
0.51634
0.636253
0.732652
0.733807
0.369991
0.471251
0.588503
0.319271
0.138905
0.698629
0.466919
0.501401
0.551926
0.056226
0.683474
0.30447
0.5239
0.879805
0.582151
0.0
0.0
0.054188
0.659016
0.48285
0.588461
0.918932
0.337669
0.669055
0.551488
0.851365
0.665407
0.418038
0.209919
0.0
0.448938
0.544977
0.24925
0.296667
0.966331
0.537387
0.765284
0.157216
0.326409
0.322361
0.469274
0.207723
0.776796
0.718728
0.864755
0.892562
0.499283
0.516919
0.505716
0.299478
0.792883
0.826001
0.610933
0.681605
0.666883
0.40468
0.611791
0.786613
0.224806
0.663759
0.687936
0.432313
0.684272
0.787642
0.997066
0.999949
0.406214
0.142898
0.36913
0.375101
0.55541
0.937915
0.752655
0.329037
0.555086
0.504155
0.340024
0.242805
0.302721
0.121431
0.134845
0.430069
0.368845
0.657363
0.510942
0.852502
0.293444
0.3188
0.0
0.428896
0.192652
0.733972
0.452358
0.080471
0.280534
0.336391
0.809943
0.712154
0.66829
0.648962
0.188128
0.21883
0.319904
0.17105
0.60631
0.776574
0.200486
0.250531
0.555686
0.448809
0.579019
0.639301
0.256934
0.340252
0.564848
0.199409
0.644296
0.0
0.190453
0.504032
0.565011
0.218365
0.245818
0.455389
0.652877
0.975527
0.345398
0.108446
0.676112
0.547687
0.366574
0.269739
0.266862
0.35763
0.781245
0.868305
0.484647
0.340645
0.357063
0.439172
0.59727
0.60943
0.605782
0.099403
0.060747
0.471821
0.417414
0.336424
0.491539
0.252061
0.536067
0.42003
0.204344
0.593066
0.495434
0.996733
0.824995
0.768287
0.496688
0.331584
0.372622
0.686421
0.627687
0.53177
0.584509
0.984155
0.493198
0.433624
0.385323
0.719166
0.711215
0.672409
0.612046
0.74802
0.306196
0.812373
0.84799
0.150828
0.331671
0.999967
0.878473
0.920636
0.777861
0.999919
0.680636
0.217417
0.208068
0.673873
0.170336
0.277618
0.719757
0.556337
0.741476
0.208218
0.702688
0.908083
0.315635
0.359037
0.469808
0.307855
0.864224
0.433273
0.555071
0.623723
0.613561
0.311419
0.313366
0.228983
0.495827
0.778359
0.852484
0.494143
0.444998
0.179031
0.434062
0.614941
0.476898
0.242835
0.33009
0.423495
0.089277
0.10793
0.477753
0.79547
0.542946
0.741551
0.29075
0.524095
0.655731
0.656238
0.199514
0.338473
0.552502
0.485647
0.766091
0.401434
0.70556
0.902826
0.457687
0.496685
0.565437
0.184401
0.683984
0.417414
0.252373
0.699964
0.55324
0.646235
0.889487
0.999967
0.472331
0.105743
0.409136
0.202826
0.37877
0.494293
0.293207
0.549109
0.528686
0.679967
0.434113
0.554233
0.875881
0.485797
0.563894
0.614212
0.414074
0.751176
0.252814
0.556526
0.463834
0.537975
0.839823
0.238746
0.253921
0.317933
0.281908
0.538995
0.801002
0.842226
0.776721
0.411047
0.47769
0.647459
0.421509
0.482547
0.539118
0.506949
0.879694
0.911197
0.459733
0.858788
0.77078
0.617966
0.141164
0.567951
0.770939
0.959109
0.555557
0.557474
0.464644
0.949289
0.676352
0.298029
0.899034
0.92853
0.695995
0.472022
