multiplier,avg_fraction_on_state,std_fraction_on_state,avg_total_changes,std_total_changes,avg_frequency_changes_per_hour,std_frequency_changes_per_hour
10.0,0.6581459520758142,0.007680085160589817,959.0,26.692695630078276,13.319444444444446,0.37073188375108723
100.0,0.6707809170731233,0.003800433972875292,9561.0,97.23939530869163,132.79166666666669,1.3505471570651615
1000.0,0.6659398105774343,0.001428273670304879,96308.6,342.0450262757814,1337.6194444444445,4.750625364941367
10000.0,0.6668423355208141,0.0006540140754544521,958851.4,1649.9440293537232,13317.380555555555,22.915889296579582
100000.0,0.6666321649536827,0.0001705199518449956,9.5997354e6,2339.4179404287725,133329.65833333335,32.4919158392856
1.0e6,0.6666685943149814,5.482933199299801e-5,9.59926914e7,7719.594212133174,1.333231825e6,107.21658627964078
