multiplier,avg_fraction_on_state,std_fraction_on_state,avg_total_changes,std_total_changes,avg_frequency_changes_per_hour,std_frequency_changes_per_hour
10.0,0.3310724087931501,0.01266708312018057,934.8,36.051352263126,12.983333333333334,0.5007132258767499
100.0,0.33523166266532783,0.007161239281166456,9563.0,91.804139340228,132.81944444444443,1.2750574908364976
1000.0,0.33435257794623985,0.00240278822903674,95884.0,435.8027076556547,1331.7222222222222,6.052815384106274
10000.0,0.3332414874090775,0.000302749799558735,959602.6,786.0119591965507,13327.81388888889,10.916832766618876
100000.0,0.33332521736889953,0.00018445043534256285,9.6004854e6,3793.1087909523503,133340.075,52.68206654100774
1.0e6,0.33336748735194666,5.8051491797385744e-5,9.5999018e7,7377.673210437014,1.3333196944444445e6,102.46768347829673
