multiplier,avg_fraction_on_state,std_fraction_on_state,avg_total_changes,std_total_changes,avg_frequency_changes_per_hour,std_frequency_changes_per_hour
10.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,1.2187087475486654e-7,2.725115604292446e-7,11.6,25.93838853899756,0.16111111111111112,0.3602553963749662
1000.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.4835797375785848e-7,2.621102392696371e-7,13.6,21.41961717678446,0.18888888888888888,0.2974946830108953
100000.0,3.1626645655742605e-7,1.6084407878437596e-7,44.4,15.582040944625964,0.6166666666666666,0.21641723534202728
1.0e6,4.316885847369655e-7,1.0306575479282998e-7,172.0,34.9857113690718,2.388888888888889,0.485912657903775
1.0e7,4.086765782734617e-7,4.955622938136429e-8,1221.6,142.45279920029654,16.96666666666667,1.9785111000041193
1.0e8,5.05737122417464e-7,6.114169261107516e-8,14452.4,1748.9221823740472,200.7277777777778,24.29058586630621
1.0e9,4.7054582654267536e-7,3.61762445374687e-8,135526.4,10802.491879191579,1882.311111111111,150.03460943321642
