multiplier,avg_fraction_on_state,std_fraction_on_state,avg_total_changes,std_total_changes,avg_frequency_changes_per_hour,std_frequency_changes_per_hour
10.0,0.49571791344688076,0.00883955008759813,735.3333333333334,10.503967504392488,10.212962962962964,0.14588843756100647
100.0,0.4998426412136128,0.002949986742477928,7179.0,59.732738092272314,99.70833333333333,0.8296213623926652
1000.0,0.4991866914944614,0.001578428713875457,71679.66666666667,190.95898337950308,995.550925925926,2.6522081024931095
10000.0,0.49974241934337904,0.0005795209054288163,720056.3333333334,1348.0208949913697,10000.782407407407,18.72251243043609
1.0e6,0.49996604173520803,5.6707740612588615e-5,7.2007983e7,7948.51388625572,1.000110875e6,110.39602619800434
