multiplier,avg_fraction_on_state,std_fraction_on_state,avg_total_changes,std_total_changes,avg_frequency_changes_per_hour,std_frequency_changes_per_hour
10.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0,0.0,0.0,0.0
1000.0,3.1311584081095135e-8,7.0014830488529e-8,2.4,5.366563145999495,0.03333333333333333,0.07453559924999299
10000.0,3.754527814080354e-7,3.868935590272158e-7,36.0,35.185224171518364,0.5,0.48868366904886607
100000.0,6.35492537978754e-7,1.4651662179188447e-7,80.8,18.740330840195966,1.1222222222222222,0.2602823727804995
1.0e6,6.074193075501964e-7,1.0471486859156901e-7,162.8,19.72815247305231,2.261111111111111,0.2740021176812822
1.0e7,6.937362132081634e-7,1.4535175203850812e-7,1074.4,190.95235007718549,14.922222222222222,2.6521159732942428
1.0e8,6.823103317859089e-7,8.383325931343196e-8,9972.4,1229.032464990246,138.50555555555556,17.06989534708675
1.0e9,6.661286209441047e-7,7.217973125315223e-8,96030.0,10450.256647566126,1333.7500000000002,145.14245343841836
