Time,7,8,13,15,19,28,31,32,1,2,4,5,7.1,12,19.1,20,24,25,35,1.1,7.2,10,17,21,2.1,4.1,7.3,14,21.1,23,2.2,7.4,18,24.1,26,29,39,40,8.1,14.1,15.1,32.1,39.1,40.1,18.1,27,41,3,5.1,9,11,20.1,22,4.2,8.2,17.1,18.2,23.1,24.2,31.1,3.1,4.3,6,22.1,23.2,24.3,29.1,30,31.2,32.2,39.2,40.2,3.2,9.1,15.2,16,17.2,18.3,19.2,22.2,25.1,29.2,4.4,8.3,26.1,27.1,28.1,33,35.1,1.2,24.5,25.2,26.2,28.2,31.3,2.3,4.5,10.1,15.3,17.3,19.3,21.2,2.4,3.3,4.6,8.4,15.4,16.1,22.3,25.3,26.3,29.3,31.4,1.3,5.3,10.2,14.2,16.2,26.4,3.4,7.5,8.5,10.3,16.3,30.1,31.5,32.3,6.1,7.6,9.2,11.1,20.2,27.2,30.2,4.7,5.4,7.7,8.6,13.1,15.5,16.4,17.4,18.4,24.6,31.6,1.4,2.5,3.5,4.8,5.5,8.7,11.2,12.1,14.3,18.5,19.4,24.7,27.3,31.7,3.6,15.6,20.3,30.3,34,2.6,3.7,8.8,9.4,17.5,18.7,21.3,22.5,23.3,27.4,30.4,32.4,37,14.4,19.5,21.4,28.3,31.8,33.1,1.5,3.8,7.8,8.9,12.2,20.4,22.6,23.4,24.8,27.5,32.5,34.1,38,41.2,2.7,7.9,8.10,10.4,19.7,20.5,22.7,24.9,29.6,4.9,6.3,7.10,8.11,12.3,13.2,14.5,16.5,17.6,19.8,21.5,22.8,23.5,26.5,29.7,33.2,13.3,15.7,24.10,25.4,26.6,9.5,10.5,11.3,13.4,15.8,2.8,3.9,5.6,6.4,8.12,11.4,15.9,16.6,18.8,19.9,20.6,27.6,33.3,34.2,10.6,11.5,14.6,15.10,17.7,18.9,19.10,20.7,24.11,25.5,26.7,9.6,17.8,19.11,20.8,26.8,27.7,31.9,32.6,34.3,7.11,8.13,10.7,11.6,12.4,14.7,18.10,19.12,21.6,23.6,24.12,26.9,30.5,3.10,11.7,17.9,18.11,25.6,28.5,30.6,34.4,3.11,4.10,6.5,8.14,9.7,12.5,14.8,17.10,18.12,19.14,30.7,37.1,39.3,42.1,1.7,6.6,8.15,10.8,13.6,30.8,33.4,38.1,5.7,16.7,19.15,21.7,22.9,4.11,8.16,9.8,11.8,17.11,19.16,22.10,23.7,25.7,26.10,2.9,3.12,4.12,10.9,11.9,13.7,15.11,20.9,23.8,24.13,25.8,26.11,27.8,30.9,31.10,32.7,38.2,3.13,5.8,8.17,9.9,12.6,14.9,18.14,22.11,23.9,33.5,1.8,2.10,3.14,5.9,12.7,15.12,18.15,19.17,20.10,29.8,32.8,2.11,3.15,5.10,8.18,10.10,14.11,19.18,20.11,21.8,5.11,17.12,18.16,2.12,3.16,6.8,8.19,11.10,12.8,14.12,17.13,19.19,22.12,27.9,29.9,31.11,32.9,34.5,38.3,9.10,10.11,14.13,15.13,16.9,17.14,18.17,22.13,25.9,32.10,33.6,34.6,36,38.4,4.13,5.12,6.9,9.11,11.11,13.9,19.20,24.14,28.6,31.12,32.11,36.1,37.2,10.12,11.12,12.9,18.18,20.12,25.10,27.10,30.10,31.13,35.2,36.2,2.13,8.20,10.13,12.10,14.14,15.14,27.11,29.10,8.21,10.14,14.15,17.15,18.19,28.7,29.11,1.9,5.13,14.16,16.11,17.16,19.21,24.15,29.12,33.7,3.17,5.14,12.11,4.14,17.17,19.22,20.13,25.11,26.12,28.8,9.12,5.15,6.10,9.13,16.12,22.14,24.16,3.18,4.15,15.15,19.23,21.9,22.15,23.10,26.13,3.19,4.16,10.15,14.17,16.13,17.18,18.20,19.24,20.14,24.17,26.14,28.9,29.13,2.14,4.17,6.11,7.12,14.18,15.16,19.25,24.18,32.12,4.18,7.13,8.22,9.14,12.13,15.17,17.19,19.26,21.10,26.15,34.7,35.3,36.3,41.3,2.15,5.16,9.15,12.14,13.10,14.19,16.14,17.20,18.21,19.27,20.15,28.10,30.11,31.14,33.8,34.8,36.4,2.16,5.17,6.12,8.23,16.15,17.21,23.11,25.12,31.15,35.4,3.20,4.19,6.13,11.13,13.11,18.22,19.28,20.16,25.13,29.14,30.12,33.9,34.9,6.14,7.14,12.15,13.12,15.18,19.29,28.11,30.13,31.16,8.24,14.20,15.19,16.16,17.22,19.30,23.12,24.19,32.13,33.10,4.20,16.17,18.23,20.17,27.12,29.15,13.13,15.20,18.24,23.13,5.18,6.15,8.25,11.14,12.16,13.14,14.21,16.18,18.25,19.31,22.18,25.14,27.13,28.12,31.17,5.19,6.16,10.17,11.15,18.26,21.11,23.14,24.20,25.15,5.20,10.18,14.22,16.19,18.27,21.12,22.19,23.15,26.17,28.13,30.14,36.5,4.21,6.17,15.21,16.20,18.28,19.33,26.18,2.17,6.18,8.26,10.19,12.17,17.23,19.34,20.18,24.22,25.16,1.11,2.18,4.23,12.18,15.22,16.21,18.29,19.35,20.19,21.13,23.16,28.14,29.16,2.19,4.24,6.19,8.27,9.17,11.16,12.19,13.15,16.22,4.25,5.22,8.28,10.20,11.17,2.20,3.22,8.29,10.21,11.18,13.16,2.21,3.23,5.23,6.20,10.22,12.20,18.30,19.36,20.20,21.14,23.17,24.23,25.17,3.24,4.26,5.24,6.21,8.30,9.19,10.23,11.19,12.21,13.17,17.24,18.31,20.21,21.15,2.22,3.25,6.22,9.20,10.24,11.20,14.23,15.23,19.37,21.16,22.20,1.12,2.23,3.26,5.25,6.23,8.31,10.25,13.18,19.38,26.19,29.17,30.15,31.18,1.13,4.27,7.15,8.32,11.21,15.24,22.21,24.24,26.20,27.14,28.15,29.18,30.16,2.24,5.26,6.24,7.16,8.33,9.21,10.26,11.22,14.24,15.25,16.24,23.18,26.21,28.16,31.20,32.14,2.25,3.27,4.28,6.25,7.17,8.34,12.22,13.19,14.25,15.26,18.34,21.17,24.25,6.26,8.35,11.23,16.25,19.40,1.14,4.29,8.36,13.20,16.26,18.35,21.18,22.22,23.19,25.18,27.15,30.17,31.21,33.11,36.6,37.3,38.6,1.15,3.28,9.22,10.27,11.24,17.25,18.36,23.20,27.16,1.16,2.26,4.30,5.27,9.23,12.23,18.37,19.41,20.22,14.26,1.17,2.27,10.28,12.24,17.26,20.23,1.18,3.29,5.28,6.29,7.19,9.24,11.25,16.27,17.27,19.42,7.20,9.25,11.26,14.27,16.28,17.28,19.43,2.28,7.21,13.21,17.29,20.24,22.23,23.21,26.23,1.19,3.30,4.31,10.29,12.25,15.27,19.44,23.22,26.24,27.17,1.20,2.29,9.26,10.30,14.28,17.30,19.45,20.25,21.19,6.30,8.37,9.27,11.27,15.28,17.31,26.25,27.18,29.19,30.18,4.32,15.29,21.20,23.23,1.21,7.22,11.28,12.26,15.30,16.29,4.33,6.31,7.23,8.38,7.24,17.32,12.27,26.26,2.30,3.31,5.30,7.25,12.28,13.22,17.33,21.21,27.19,31.22,1.22,2.31,5.31,6.32,12.29,14.29,16.30,18.38,19.46,24.26,28.17,1.23,2.32,3.32,5.32,6.33,7.26,10.31,11.29,12.30,15.31,19.47,24.27,25.19,27.20,28.18,8.39,9.28,15.32,16.31,17.34,20.27,21.22,23.24,24.28,1.24,4.34,5.33,8.40,10.32,11.30,14.31,2.33,4.35,8.41,10.33,13.24,18.40,21.23,22.24,24.29,4.36,5.34,6.34,8.42,9.29,11.31,17.35,19.48,22.25,2.34,4.37,6.35,9.30,10.34,11.32,15.33,19.49,20.28,21.24,22.26,23.25,1.25,6.36,19.50
0,23854513.02,53620626.54,7152894.84,24039658.11,19900120.11,41509075.53,6323286.06,25008196.59,9710051.91,14076413.91,12844192.53,38141873.25,9720542.52,18647768.1,18273224.97,9944247.69,29784542.97,10748622.3,8595779.01,4675693.23,4227148.77,13493759.76,22698277.68,17841975.84,12974616.33,9230035.62,21241784.07,18683776.41,21456416.28,40659336.12,3411716.49,11781238.56,11241113.91,16322538.57,19090074.9,11094245.37,38126279.1,14527793.67,21453297.45,19728867.99,18136563.51,20864972.7,19523592.27,10636060.89,19486733.37,17912574.81,8828557.14,46098575.64,14951954.55,17992530.27,32727300.84,16540856.67,3211827.84,17922498.36,24889397.52,16667027.52,9039786.99,19874035.35,38894361.87,43520720.88,20829814.98,15613146.51,1563100.89,22286308.59,12644587.41,22416165.33,8763061.71,14981158.14,21809411.13,18829794.36,16496909.52,14956774.56,5517777.33,19464901.56,21754689.84,18011243.25,39144151.8,22257672.06,20057479.26,26521396.2,19794363.42,8040060.21,9554393.94,28720454.88,20381554.05,14837124.9,23899877.82,14851584.93,4384507.92,3760458.39,17804549.88,15686580.78,3523427.31,27658351.5,19737657.42,25146559.23,19530680.52,28363207.08,17792925.15,7839037.44,45331343.46,17400236.1,5356732.29,12565766.07,17843677.02,19322853.03,5904228.72,18252527.28,25199579.34,29966569.23,41801394.96,23739966.9,15875978.82,18760329.51,19667909.04,10602037.29,16316017.38,42011774.22,29379095.07,24086724.09,21166365.09,42107040.3,20631343.98,18766283.64,17861822.94,17793208.68,11914497.66,7941675.3,4544985.9,17252233.44,15251362.23,17184186.24,8946505.62,24762659.61,13890701.76,13092281.28,6884391.93,3954676.44,25384157.37,28685297.16,11582200.5,26619214.05,29687575.71,13583355.24,19838877.63,10414056.9,14303237.91,15851595.24,7863421.02,14962445.16,22065722.25,13012042.29,27377089.74,12995314.02,10989055.74,26723553.09,16861812.63,5702922.42,16129171.11,4816607.64,32009686.41,17881670.04,43435661.88,11761391.46,15621935.94,12087167.43,12350566.8,33102978.09,47883113.46,29883211.41,11767629.12,26190800.22,20626240.44,11638622.97,14642339.79,6675430.32,30494502.09,17508261.03,22910074.59,26800106.19,3980477.67,16452962.37,19574060.61,25234737.06,34606537.68,7437558.96,26720434.26,29286664.29,11415201.33,25645288.5,28396380.09,20832083.22,6378857.94,15092018.37,19486166.31,12929251.53,15416943.75,10544764.23,11684554.83,17832335.82,18919389.84,33287839.65,17486712.75,31773505.92,14031332.64,2065516.05,15525252.21,39961285.26,16422341.13,18304696.8,39909399.27,18249408.45,21124402.65,3163911.27,27776299.98,22904403.99,15175943.25,31448297.01,35782903.65,41022538.05,5121969.45,18849641.46,21627101.34,16443889.41,11390817.75,18076171.62,19520756.97,23392642.65,19413582.63,32314764.69,16853023.2,23788734.06,15533191.05,18661661.07,12599222.61,19509982.83,8793682.95,9237407.4,11325038.79,20360856.36,16179922.98,18195254.22,52507771.29,15320543.55,12113535.72,8766747.6,9401571.27,11489769.72,26369991.18,4673141.46,15537444,42554167.11,12127995.75,64097627.1,13513039.8,18231262.53,19913162.49,20971296.45,23707360.95,28040266.41,27351004.98,37672631.1,18006990.3,15557007.57,39933215.79,1194795.42,18747003.6,21955996.14,10707793.98,25449085.74,24175468.98,17071057.77,30056731.77,26554285.68,18500616.03,17433409.11,6836758.89,20290824.45,26267069.79,5691581.22,23383002.63,14475624.15,25876365.45,18137981.16,20833500.87,6078032.61,6626663.16,18556754.97,13126871.94,17574890.58,18755225.97,8199971.13,34935148.95,1726697.7,16572612.03,27542954.79,12830016.03,14367315.69,17668739.01,31815468.36,6998938.05,4544135.31,11290448.13,16780723.05,2183464.53,23653773.78,5059309.32,8066428.5,12008913.15,16094013.39,46592484.9,35840743.77,21726336.84,4447735.11,15297577.62,20279766.78,19405076.73,15596701.77,7514679.12,8648232.06,16359681,20390627.01,2008526.52,12012882.57,14955640.44,53586035.88,12469932.93,33099008.67,30251233.35,35947634.58,11542789.83,9094224.75,6825417.69,19238644.62,26451931.35,16816731.36,28509508.56,18895856.85,14175082.35,14055149.16,17302985.31,11833691.61,5549816.22,18096302.25,40399622.64,8490022.32,12469365.87,14405875.77,18444193.56,19480212.18,11961847.17,18921091.02,16132006.41,6539619.45,18164916.51,30661501.26,24282643.32,41093137.02,5725321.29,20708180.61,23310135.42,39012026.82,8732440.47,10547032.47,17202332.16,18264435.54,21396591.45,17001309.39,26385868.86,14401339.29,24783924.36,13019130.54,17886773.58,20441378.88,13312300.56,17063969.52,33882685.59,33441512.91,28071171.18,15551620.5,11201136.18,19790677.53,14348319.18,28439760.18,14024811.45,26493893.79,19827536.43,46718372.22,23859616.56,8023615.47,13863766.41,52036827.96,47358582.96,6428192.16,7084564.11,16627333.32,39506786.67,62799343.23,8467056.39,23878896.6,17061701.28,24172066.62,26394091.23,32775217.41,22128665.91,9866560.47,19011537.09,20053793.37,24612955.77,27526226.52,24013856.88,9174747.27,13670115.42,13784661.54,32701216.08,21548847.06,15657093.66,7764469.05,20159266.53,20417562.36,1296866.22,20093771.1,8745482.85,17209987.47,8535670.65,2303964.78,16812478.41,13761695.61,30072609.45,51723527.31,28858533.99,18426614.7,18302712.09,19370486.07,17820711.09,15782980.98,22961109.99,20247727.89,17243444.01,36878180.04,15461457.96,8523195.33,9434744.28,42939484.38,12190088.82,18912301.59,44624503.17,7141553.64,10020517.26,8896037.28,25579226.01,23419294.47,11757989.1,6936561.45,16106772.24,29533051.86,19525860.51,18533221.98,21155590.95,20654026.38,15249377.52,23374780.26,18262734.36,32571926.4,19878571.83,11551862.79,14722578.78,18819020.22,20949181.11,9932906.49,14631282.12,12058530.9,11820082.17,24827304.45,17899532.43,22568988,30151147.26,22993148.88,23898460.17,27282390.72,11703267.81,23102024.4,13599516.45,40770196.35,19400540.25,11737291.41,19534366.41,16135408.77,31366356.84,16469974.17,7427918.94,46152446.34,17952836.07,12904300.89,22122428.25,13934932.44,28053875.85,35063588.04,24836377.41,1125330.57,23885417.79,33691586.37,3920369.31,25237005.3,18526417.26,19103967.87,22962527.64,11348288.25,24357778.77,20855616.21,16187578.29,21374759.64,20773959.57,12331853.82,14708685.81,6848667.15,16211678.34,24128119.47,21499512.84,17684616.69,13348592.4,31084244.49,11312279.94,11888412.9,12089435.67,21497244.6,3816030.27,20687199.39,21393189.09,17537464.62,14050045.62,20569534.44,22497821.97,17297598.24,24118479.45,10410087.48,25162720.44,30237907.44,16220467.77,14909708.58,11414917.8,15316007.07,11459432.01,25733182.8,22695158.85,15128877.27,9585015.18,21322873.65,37328709.21,13342071.21,26904728.76,23457287.49,21684657.93,19466886.27,3760174.86,35431609.98,11653933.59,24717578.34,26341071.12,9035250.51,22026878.64,1787089.59,35898300.36,21695715.6,24540088.56,25806617.07,3462184.83,37034405.07,24624580.5,14614553.85,30141223.71,10097353.89,8641427.34,16972956.39,15667017.21,18612893.91,16794332.49,28861936.35,30693540.15,15822675.18,19209157.5,21724635.66,14177067.06,6326121.36,31235933.04,21250289.97,19363681.35,12548754.27,3624080.46,18088079.88,22205502.54,23428367.43,21578050.65,6017357.19,12857234.91,22893346.32,5686761.21,21004185.93,28894825.83,8141847.48,23198424.6,27585484.29,19297335.33,36587845.32,21417289.14,12558110.76,21694014.42,28007093.4,40216462.26,18487006.59,46953702.12,16700484.06,23989756.83,22073377.56,19990282.65,18332199.21,3742312.47,21654887.28,6298618.95,17494651.59,10228061.22,20179113.63,31774640.04,17392297.26,6824567.1,12345179.73,27280689.54,16415536.41,27463566.39,6947052.06,17313192.39,12249063.06,17534345.79,20564714.43,28577272.23,6448322.79,51433192.59,17066521.29,14368733.34,21064861.35,13195486.2,27852569.55,24652082.91,51404272.53,38843326.47,37647113.4,15908584.77,20446198.89,28489377.93,36626405.4,6877020.15,21136877.97,17631596.58,26566761,26302227.51,15188418.57,46737935.79,31427032.26,32738358.51,40436198.01,7996396.59,25910672.58,17228416.92,45732538.41,7843290.39,34175855.61,17140522.62,19056334.83,8125119.21,6235391.76,24069145.23,17274632.31,21061458.99,14454359.4,26091281.19,35904254.49,51256836.93,22707917.7,9120593.04,21048133.08,13597248.21,22359459.33,10429367.52,24712758.33,18587659.74,9927802.95,22160137.74,24106854.72,23531288.82,15135965.52,12927833.88,29415953.97,9639452.94,14602929.12,20601006.27,12300098.46,29975075.13,9833954.52,39370975.8,5471845.47,16222168.95,24255140.91,23812550.58,44657109.12,11292999.9,20779063.11,14689405.77,11797683.3,12045772.05,18969007.59,38860905.33,16708422.9,15341241.24,2980183.83,22403690.01,66318517.59,19594191.24,32100983.07,25332271.38,10938020.34,11125433.67,15678358.41,10323610.83,35724212.94,7653325.29,22324868.67,25249480.62,14698195.2,24634504.05,32856306.99,23663413.8,9345999.39,19492687.5,31635710.34,31783145.94,29082239.16,39751756.59,27309609.6,14364480.39,7314790.47,15276029.34,42429413.91,19936695.48,24504647.31,918353.67,19566688.83,42025100.13,9851249.85,12357655.05,14770495.35,43446436.02,22159287.15,6273668.31,15391709.58,4282437.12,16855574.97,17620255.38,21641561.37,17595871.8,22717274.19,26678755.35,28865622.24,12406705.74,11200852.65,19656000.78,10453184.04,8855208.96,18121819.95,22136321.22,19234391.67,17675827.26,21947206.71,41589881.58,21499796.37,9683116.56,35543320.8,16206291.27,28415660.13,26795569.71,33771258.3,20663099.34,11135924.28,19678399.65,34878159.42,9897748.77,23526185.28,24702267.72,31723321.11,21092930.82,15477335.64,2644200.78,8457699.9,9871947.54,30528242.16,5117432.97,22407092.37,3413701.2,18847089.69,19284860.01,22734569.52,15791203.35,22152765.96,9655614.15,10300077.84,27092992.68,18348076.89,7928065.86,21797219.34,13560672.84,10361320.32,15031059.42,9961259.49,28378234.17,7092219.42,22244062.62,27404025.09,50156173.47,18847940.28,12202564.14,18637277.49,24999690.69,14011769.07,30389879.52,45450142.53,18881680.35,43808503.83,22726630.68,22604996.31,24595660.44,19881123.6,21532969.38,4038884.85,28404318.93,7567699.23,27577261.92,18457803,25045906.08,11387982.45,35062453.92,16825237.26,28010495.76,6973987.41,4013650.68,17758901.55,24346721.1,17622807.15,21340452.51,25020388.38,9133351.89,31113731.61,14865761.43,14539134.87,17230118.1,16910296.26,10714598.7,24887412.81,21223071.09,14577694.95,40561518.27,39972059.4,11134790.16,19870916.52,12593552.01,15719470.26,8665810.92,17454390.33,11666125.38,27293448.39,34415154.93,33491130.66,17176247.4,14018573.79,19369919.01,34202507.43,9626410.56,16249104.3,33083414.52,22372501.71,9873081.66,16972956.39,18259899.06,5183495.46,26925993.51,26494460.85,46562430.72,12097374.51,21943804.35,17472252.72,20548836.75,21602434.23,3223169.04,9900867.6,10786615.32,18119835.24,16536887.25,14315996.76,19781604.57,40935777.87,12358222.11,18586525.62,12090569.79,15254197.53,8703520.41,8984782.17,25099493.25,20816489.07,34173303.84,12396782.19,26336534.64,13936066.56,13148420.22,15914538.9,7179546.66,22895047.5,13774737.99,15339256.53,8512137.66,14540552.52,19098013.74,19020610.05,30416814.87,10035827.88,24257125.62,34066980.09,17617703.61,13975760.76,5718800.1,11987648.4,15617966.52,23553120.63,16393704.6,63026167.23,38082899.01,4070356.68,31634292.69,10764499.98,8911347.9,9268595.7,33585829.68,26039111.67,16813896.06,22073094.03,21939267.87,17759185.08,11317950.54,33325832.67,18308382.69,13352278.29,21798069.93,28626039.39,33129062.85,19074764.28,11182706.73,21325992.48,22465783.08,28689266.58,22782486.09,18276910.86,32083404.21,7925797.62,14219029.5,15500585.1,8592943.71,20029126.26,51026894.1
